internalTaxonId,redlistCategory
61958830,0
146453483,0
146456123,0
146610634,0
146611340,0
146681381,0
146681430,2
146681445,3
146681455,3
126612163,2
146767098,2
61985460,0
146784568,2
34943,1
35367,0
146421237,0
146422152,0
146427997,0
146429262,0
146822391,0
146823547,0
61983608,0
62019839,0
33913,1
147096012,0
147099693,0
30605,0
30607,0
173831,0
173862,0
173896,0
35913,4
145395538,3
38350,1
38351,2
147421073,0
147518051,0
147518073,4
147518265,2
147518308,2
147518601,3
147519102,4
147853373,3
147854138,3
147857957,2
147859359,0
147350913,4
148275501,3
148039331,2
148039376,3
148285428,4
148322258,3
36144,4
196904303,2
30661,2
148494994,4
148542477,4
148594733,3
148752573,3
148765132,2
148816252,2
148655299,2
148768346,4
148873704,3
148948287,1
148951435,0
148876149,0
148876139,0
62027748,0
61990252,0
56692942,0
61988986,0
62025135,0
62027353,0
62025002,0
62026679,0
62971,0
62972,0
33927,0
33369,0
62584,0
31896,3
31897,3
31899,3
31902,1
31905,3
31906,0
31907,2
31910,1
31912,0
31915,1
31916,3
31917,2
31919,4
31922,2
31923,3
31924,2
31926,0
31931,2
31934,3
31935,3
31936,3
31937,3
33106,2
33112,2
33118,3
33368,3
33403,0
33404,2
33405,1
33406,3
33408,2
33410,3
33411,3
33414,2
33415,2
33418,2
33420,2
33421,0
33423,2
33427,1
33428,2
33430,4
33432,2
33434,2
33435,2
33436,3
33438,1
33440,1
33442,3
33443,1
33456,2
33622,3
33718,2
33929,2
36280,2
36290,0
36345,0
36416,1
37525,4
37530,2
37537,0
37542,1
37543,2
63025,2
30683,0
149216983,2
149244038,3
149248922,2
149251227,0
149309215,4
149309601,3
149309687,3
30686,4
149470636,3
149470913,1
149444430,0
149573487,0
149576437,0
149576444,2
149576449,2
149576660,0
149576681,2
149576685,3
149576700,4
149605056,3
149608502,3
149609812,2
41883,4
41890,4
149676057,1
30392,5
31194,3
31820,0
34535,0
34545,0
146908130,4
146909368,0
149618133,0
149619850,1
149621632,0
149621670,0
149651939,0
149651970,4
149653065,4
149654295,0
31675,6
61986198,0
61957677,0
37852,0
149444511,2
149880424,0
150104333,0
150215015,0
150217538,0
150217657,0
151356817,3
151356883,0
151357070,0
151357119,0
151357263,0
151357285,0
151358005,0
151581909,0
150433737,0
61984804,0
61983135,0
62507,0
151999469,2
152000134,2
152001402,1
150227899,0
150283250,0
150471817,1
33853,4
152197079,0
194010,3
66816108,2
150994425,0
149444602,3
149448274,0
30762,3
153072469,4
153249709,0
153251300,0
44350,0
44389,0
44316,4
44318,3
69222264,0
150990057,3
33365,3
124100430,0
35205,1
153307821,0
153308151,0
153309028,0
153309254,1
153309684,0
153310005,0
153311563,2
153312419,0
153314236,0
36070,1
153316491,1
153316940,0
150990184,3
153324023,1
38427,3
38426,0
38423,3
153328432,2
153328548,1
153330495,1
134501353,3
153330707,1
153331254,0
153331472,0
153332591,3
153333160,1
153333692,2
150990134,3
22484014,1
22483798,1
32129,0
33245,0
33249,4
33250,2
33251,1
33334,0
33344,0
33347,0
33351,3
33358,2
34243,3
34256,3
36510,3
36617,3
36638,1
37120,1
37309,2
37313,3
37340,4
37341,1
37342,4
37343,4
37344,3
37345,3
37346,3
37350,2
37352,2
37353,2
37365,3
37367,4
37371,3
37373,3
37392,3
37524,3
38621,0
39026,3
39028,3
39029,2
62669,1
62702,2
193990,3
62005226,0
153503400,2
153503611,3
153503646,1
153503837,3
153503902,3
153504819,3
153504830,4
153504846,3
153504884,3
153504906,3
153504938,3
153504947,4
153504977,4
153505347,1
153505441,3
153506158,4
153506301,2
153506537,4
153506620,4
153506669,4
153506748,1
153506969,1
153507438,4
153507512,0
153507541,0
153507858,2
153507965,4
153508106,3
153508188,0
153508392,2
153508514,1
153508822,4
153508833,4
153509190,0
153509219,3
153509349,4
153509394,3
153509443,1
153509468,4
153509512,1
153519084,1
153519293,4
153520227,3
153520331,2
153520486,3
153520638,4
153520923,3
153521387,3
153521414,4
153521484,4
153522022,2
153522129,3
153522160,3
153522182,3
153522334,2
153524206,4
153524287,3
153524391,0
153524899,3
153524994,3
153525070,1
153525133,3
153525192,2
153525617,3
153525738,1
153525895,2
153525920,2
153525950,4
153526832,2
153612330,4
145824211,0
147651666,0
152951831,0
152952606,2
152954043,0
152954472,1
152954557,0
152955787,3
153023075,4
153115300,1
153266066,0
153266466,1
153267201,1
153269036,2
34624,1
149256272,2
149257100,3
153759100,0
153760430,4
153760535,2
153760637,3
153820483,3
153821923,1
153822679,3
153822752,1
153822764,3
153829642,4
153829667,3
153830031,3
153830043,1
153830538,4
153831151,3
153831181,3
153831239,3
153831804,4
153831842,4
153831976,3
153832221,2
153833209,3
153833263,4
153833298,4
153834244,4
153834336,4
153834419,4
153834547,0
153863343,1
153865464,0
153867209,1
153867375,3
153869428,3
153869548,4
153870511,0
153870521,3
153870582,4
153870656,3
153871508,3
153871662,3
153871840,3
153873279,2
153873593,4
153873804,4
153873817,3
153873847,4
153873874,4
153873895,3
153873920,2
153873936,3
153873963,1
153873991,3
153874080,3
153874090,1
153874106,4
153874156,3
153874166,4
153874646,1
153874760,3
153874812,4
153877349,4
153877418,2
153879528,3
153879657,4
153880942,2
153884169,2
153886642,2
153887418,1
99011340,0
46455068,0
153940311,0
153944693,0
153707797,2
153746084,0
154071578,0
154173677,2
145398036,2
36058,3
150704204,0
150705003,3
150840263,0
154427697,0
154427867,0
154469064,0
154470743,2
154472019,0
154472560,0
154473367,0
154476333,0
154494153,0
154778309,2
154778298,2
37184,0
37169,0
37176,2
37160,0
33287,2
147861752,2
147865429,1
147868050,1
147868280,3
147868716,0
138596483,0
149445087,0
149445472,0
149448475,0
156233789,1
156234872,0
156235116,0
156236429,0
156237024,0
156413033,0
62676,0
156667548,2
156674364,2
156675161,2
156676353,3
156683666,0
155989189,0
154837434,3
154613356,3
153919847,2
153919858,1
153919912,4
153919963,1
153919994,2
153920003,4
153920009,2
153920057,2
153920099,3
153920114,3
153920128,3
153920135,1
153931065,1
153931121,2
153931173,4
153931322,3
153931370,3
153931388,0
153931862,2
153932100,3
153932480,3
153932560,3
153947537,3
153947901,1
153948057,1
153948876,1
153954281,2
153954288,3
153955153,4
153955257,2
153955994,2
153956980,1
154079552,1
154080081,3
154080129,3
154082353,2
154082490,2
154082568,3
154082732,3
154082753,1
154084770,4
154084904,2
154084929,4
154086816,4
154086841,2
154086945,4
154088849,3
154088925,3
154089064,1
154089174,2
154089451,4
154091547,3
154091575,4
154093484,4
154093547,2
154095949,2
154096436,3
154098394,3
154100699,4
154100791,2
154102716,3
154102761,4
154103041,4
154103101,4
154103164,2
154103223,2
154103717,4
154104159,2
154104191,3
154104391,1
154179622,4
154179672,4
154179897,4
154343162,4
154343305,3
154343730,3
154343898,4
154344763,1
154345205,4
154345333,3
154346390,4
154363310,3
154363316,2
154363322,3
154363340,0
154363421,3
154363456,2
154363487,2
154363555,4
154363575,4
154363620,3
154363632,4
154363649,3
154363680,2
154364012,3
154364019,2
154364120,4
154364145,3
154364150,3
154364186,3
154364198,4
154364217,2
154364223,3
154364238,4
154364260,1
154364289,2
154364305,2
154364397,4
154364530,4
154364586,3
154364654,4
154367034,3
154367059,3
154367105,4
154369640,4
154369654,3
154369714,3
154369727,3
154369756,3
154369808,3
154369827,4
154369858,4
154369868,2
154369957,2
154370091,4
154370133,3
154370149,4
154370184,3
154370192,3
154370261,3
154370369,3
154370458,3
154370506,4
154370605,1
154370673,0
154370704,2
154370714,4
154370789,4
154370825,3
154370835,2
154370861,2
154370922,2
154370953,3
154370962,4
154370988,4
154371066,4
154371173,4
154371246,1
154371255,4
154371279,1
154371293,4
154371324,4
154371375,2
154371421,2
154371460,4
154373317,4
154373360,4
154373379,3
154374534,3
154374551,3
154374570,4
154374595,2
154374640,3
154374712,4
154376162,3
154377539,3
154377616,3
154377732,4
154377779,4
154377851,4
154377878,4
154378069,2
154378247,2
154378441,3
154378521,3
154378639,3
154378728,3
154378800,4
154378866,3
154378895,3
154378986,3
154379027,3
154379129,3
154379183,3
154379245,3
154379301,2
154379331,4
154379368,2
154379474,4
154379534,3
154379653,3
154380094,3
154380167,0
154380198,3
154380247,3
154384597,2
154384675,3
154384733,3
154609400,2
154609404,3
154609569,1
154609765,4
154610668,3
154610711,4
154612671,0
154614132,0
154614164,0
154614923,0
154616322,1
154618172,0
154618231,1
154618439,0
154633413,4
154633635,3
200034803,3
154811956,3
154979770,4
154979926,4
154979946,2
154979984,3
154980020,4
154980108,2
154980179,4
154980532,3
154980647,3
154983076,3
154983663,4
154984102,2
154988836,0
154989947,4
155215985,1
155216374,3
79008414,0
157146862,0
157147822,0
157149281,0
157149409,0
154152205,0
154152264,0
154152408,1
154152618,0
154152884,0
154155240,0
154155255,0
154155370,0
154155466,0
154155653,0
154161342,3
154161464,0
154161492,3
154161947,1
154161990,1
154162093,1
154162206,0
154162592,0
154163338,2
154164514,0
154164548,0
154165338,0
154166853,0
154166885,4
154167139,0
154167220,2
154167578,2
154168342,0
154169478,0
154170277,3
154171576,0
154171699,2
154172302,2
154172332,0
154172938,0
154172943,0
154173591,0
154173673,0
154173716,0
154173786,2
154176458,2
154177698,0
154178049,0
154178316,0
154178328,0
154178486,0
154178626,0
154179424,2
157805693,1
157805988,0
157806016,0
157815878,0
157816248,1
157893989,4
157893522,0
157893126,0
113167590,1
113172114,0
113204772,0
112598138,0
113172149,0
157950152,1
113170608,0
112519616,0
113168270,0
113168908,0
113173218,2
46502,3
46501,1
46503,2
46506,0
158290854,2
158291230,1
158425890,0
158425949,0
37878,0
158459100,3
111454030,0
157065279,0
157066812,0
157066870,0
157066926,0
157072323,0
157075277,0
158178840,0
158457359,0
158457383,0
158458972,0
158459025,0
158459158,0
158460107,0
158461856,0
158474585,0
158541341,0
158541761,0
158548064,0
158548274,0
158678296,0
158678692,0
158679023,0
158679044,0
158679051,0
158679327,0
158679545,0
158679572,2
158844948,1
66816434,0
159072524,0
146087019,0
159330603,3
159074067,2
159080211,0
159103190,0
159103444,0
159104782,4
172146,0
153932508,3
151510254,3
151510362,4
153957366,4
153957412,4
154179018,2
160614864,2
161052308,0
161347488,1
111457957,0
62621,0
44351,3
161478142,0
43945544,0
151515702,0
161696737,3
161696754,4
121984994,3
161794316,2
121392829,3
162006436,4
162006629,4
162007941,2
162008447,2
162018841,3
162018959,2
162019159,4
162022420,2
162025289,4
162027256,4
162028872,2
162030321,2
162031200,2
162034079,2
162150030,4
162140426,3
161941150,2
162240013,2
162240208,3
162240304,2
162240408,2
162240634,2
38197,1
152001368,1
146612533,1
162386466,0
30663,1
30741,3
152000363,3
39061,0
55962457,1
151999208,2
149470062,3
32502,0
67536151,0
38497,2
151998913,3
30577,0
32660,0
162765956,0
163128158,0
34579,0
163332073,0
163382540,0
163458901,0
163459315,0
163995851,0
163996912,0
164002501,0
164004883,0
164011926,0
164012092,0
164013118,0
38590,4
138013007,0
164939076,0
164939564,0
164940496,0
164940829,0
164940891,3
165060051,2
165064584,4
165240108,2
165240386,2
19149376,0
21663281,0
137749048,0
42039,4
165427767,2
165427860,0
165428478,0
165428838,0
165428957,0
165429842,0
165431910,0
165436903,0
165437679,0
165440049,0
165440191,0
165441481,0
165442476,0
165442876,0
165444029,3
165444858,0
165501625,0
121397179,3
31339,0
33510,0
34888,2
39007,0
44345,3
44386,3
44387,3
44413,2
44443,0
62844,0
68002428,0
69222045,2
70102589,0
165195356,0
165428374,0
166548199,0
156235823,0
156236806,0
62346,3
166864824,3
166864829,2
166864878,2
166864883,2
166865932,2
166868701,3
166868720,4
166868748,3
166868753,4
34565,2
33697,2
34570,0
167044972,4
167045352,1
193966223,0
167851151,3
167851455,1
167851469,4
167852558,1
167852768,2
167853221,2
162033,0
168521522,3
168543879,4
168544210,4
168544255,4
168732499,0
32282,2
168732966,1
168733147,3
168733400,1
168626419,0
168634173,0
168758147,3
168760548,3
168807389,0
168986828,0
165195668,0
169257616,0
163472948,1
163484388,1
163489985,3
163481911,2
163481651,3
163478466,1
163479455,1
163477004,3
163483721,0
163487483,0
137731325,3
137733199,0
169271521,0
169273702,0
169273845,0
169273977,0
169274250,0
169299323,0
169300001,0
169300256,0
168994525,0
168996629,0
168996859,1
168997539,0
168997601,0
168998171,0
168998334,0
168998698,0
168999434,0
160967326,0
169004936,0
169005625,0
169035059,0
169039379,1
169039507,3
169040507,0
169041123,3
169042094,0
169046089,0
169046129,0
169046597,0
169049471,0
167576296,0
167583854,0
167670662,0
169374222,0
169386299,0
169389866,0
173760,3
31166,4
32057,3
33009,4
33030,3
37624,4
38756,3
169574690,0
169575075,0
169575117,0
169575659,2
165427944,0
170238322,0
170239794,0
170435368,3
79008374,0
191451,4
169862304,0
169862498,0
169862596,3
169867539,1
169871815,0
169873876,0
170029327,0
68501580,3
171871320,0
171978413,1
171979070,2
171979210,0
171979563,1
171980263,1
171981643,1
171981907,0
171986182,1
171986357,0
171986521,0
171987166,2
172050021,2
172428494,3
121394542,2
172590694,0
172723675,1
172723918,0
172724199,2
171874549,1
172585353,1
171789843,0
172606197,0
169171426,1
101531833,1
34402,3
110057309,0
100895534,0
105879483,3
103090930,3
61998024,2
138193817,1
173153292,3
105903999,4
22486114,3
101318048,2
71777161,0
104430381,1
71781687,0
71781989,0
33472,0
32734,3
144297143,1
44276,0
44285,3
128112871,2
170158812,4
170158852,4
170159810,2
170160266,4
109928565,0
71774483,3
71784099,0
71784523,3
105878864,3
105878897,3
152858348,0
18289789,3
18290318,0
60651059,1
100101021,3
127665457,1
122656505,4
122656556,3
36587,4
148542036,1
148542128,4
148542184,2
148542251,2
148542398,4
148542497,4
174410378,3
173337251,0
173361530,1
173367273,0
173478461,0
173500965,2
174394366,1
174412055,0
169597383,0
169779453,0
174410762,0
175285164,3
19893060,0
56503799,0
32924,4
121397166,3
121397173,3
122227135,3
121395550,4
121397182,3
121397637,3
87621192,3
13142666,0
150432477,0
150434442,2
61958701,3
35607,4
36189,3
35670,3
176128374,1
36187,4
35215,3
176129699,3
176130289,3
176132745,3
37967,3
175617476,2
175804005,3
126621388,0
126621548,0
172635568,0
172635572,4
172635586,0
172635592,0
172635675,1
172636386,1
172636580,0
172637381,0
172637386,0
172637425,0
141024034,1
141030310,2
121392536,4
141033297,0
35226,2
141030847,2
121392527,4
121392520,4
162392744,4
163462843,4
164911958,4
163462679,2
164660689,2
162843130,3
164912954,4
164915391,3
176527675,3
165160,0
176857329,0
176857635,0
64563531,0
63285762,2
109366166,3
67513605,3
67513642,3
177257841,1
32033,3
32348,4
191732,4
13161727,0
191737,3
13161450,4
44383,2
62591729,2
88502676,1
62591542,3
194787,0
114979396,3
115645226,4
115689208,2
68002636,1
36223,0
100367062,1
68501378,3
42532577,3
48973426,0
62591435,2
177594750,2
177597491,2
34884,1
171793977,0
174490220,2
174490997,0
176059496,2
162392817,2
162843072,1
162391694,4
62591785,0
62591910,2
39683,0
39692,0
33006,3
177788953,1
177789087,0
177792093,0
177793842,0
32312,4
177796238,0
177797933,2
177798442,4
177799318,1
177800386,3
177800709,1
177801077,0
177073923,2
177059983,2
177805228,0
177807063,0
177807700,0
177810762,0
177810896,0
177816899,0
177817395,0
177817551,0
62022427,0
62026019,0
177833805,1
177835272,3
177837271,3
177837689,3
37649,0
116928353,3
128419124,3
176156244,0
177941613,0
177945379,0
178110739,0
22484062,0
178345671,0
177941832,0
178713167,2
171791306,0
178716287,0
178718633,0
169287038,3
42223,2
96444634,1
61809223,0
61982903,0
173665,3
153931198,0
61966604,0
61966619,3
180243184,0
180244340,3
180244987,0
180248620,0
180249516,3
180258535,0
180259419,0
180260837,3
138394143,0
180394170,0
164660612,2
180900155,2
162391768,4
164905827,2
164867998,0
164867159,0
162381479,0
162381805,0
162381763,2
134500989,0
162381539,2
162382046,0
162382279,1
162381516,0
162381653,2
180932446,3
180932544,2
180932690,0
180932811,2
180933008,0
180933102,4
180933154,4
180933463,4
180933609,3
180934390,4
47608227,0
171791070,0
180952610,3
180952714,2
180952198,3
180952795,4
180952927,4
181567691,0
181570630,0
181570886,1
181574915,3
181576604,0
181581320,0
181583938,2
181588143,0
35272,2
162838710,0
169307663,3
164659039,0
35218,4
118219178,2
181632545,2
162696823,3
35731,0
163708285,0
162838061,0
162843088,0
70102554,0
117428002,0
117428761,0
118143443,0
182520096,3
182520411,0
182522189,4
182527861,0
182528598,0
56675086,2
35623,3
169311092,1
163462487,0
169502494,1
169307625,3
67539473,0
169478715,0
169310059,0
164660780,3
30511,3
151758,0
152158,3
152256,0
152534,0
85955096,0
44393406,4
31274,1
44291,0
44310,3
46507,0
80168163,4
79727759,3
183249559,1
183255744,0
175852436,1
183633690,2
183634603,2
183634679,3
183634881,3
183634910,2
183635095,2
175852169,0
78970371,1
138193830,1
138193864,4
78977078,1
78977779,2
138193889,1
194179,2
31403,1
32124,2
181759052,0
181861404,0
182094093,1
182094223,1
184588883,3
184589013,4
184589181,3
184589206,4
184589270,4
174490308,0
185046031,3
185046097,4
185046342,3
185046588,2
38438,3
38439,3
38441,3
38443,3
38447,4
38458,3
38460,3
38501,3
38502,2
38587,3
38591,4
38604,3
38658,4
39022,3
39023,2
115733898,4
115734006,3
115734016,3
115734031,4
115735575,2
115735577,3
68501426,3
179447,0
113208842,0
113172309,3
113182791,2
113237447,1
113210734,0
113208959,0
113210891,0
62818,0
113174043,2
113221603,0
113221187,0
113166556,2
113220846,2
113214172,3
113166875,1
113210943,0
185424156,2
113170020,0
113241378,1
113214209,0
33931,3
113172539,4
30351,2
113173550,1
112605873,1
113211045,0
113168925,3
113210725,0
113168946,1
113237652,4
113181015,2
113170775,3
113238597,1
113173163,1
113210311,0
113240879,3
113172076,1
113168930,4
30348,0
113220783,0
113210048,4
113208739,2
113237563,0
113210688,1
113209875,0
113166766,0
30350,2
113209985,1
113181147,1
113240859,1
113180978,0
113170963,4
113168877,3
113172392,3
113201506,3
113210384,1
113177877,1
113173192,2
113221247,3
113209430,3
113210177,2
113175249,1
113211151,1
113167619,3
113207343,0
113221372,0
113221334,0
113214987,0
113221424,1
157975738,2
113202815,0
113172587,3
113169889,2
113169122,0
113168154,3
112519749,0
113181448,4
113180965,2
113215172,0
113238873,2
113230212,4
33395,4
34915,3
37258,3
37270,3
37271,3
37378,4
37566,1
37585,3
37587,3
37621,3
38169,2
38390,4
176058159,1
33658,2
186647465,2
186921388,3
137749748,3
32104,3
184927981,1
188780553,3
188780597,3
188780625,2
188780660,0
188780496,2
131343389,2
133304642,2
133309307,3
133309770,2
133320021,4
133321542,2
188874700,0
115689681,4
188881922,0
188894879,2
188895560,1
188895956,0
188896072,0
188896137,0
188896300,0
188896434,0
188896685,0
188896748,0
188896983,0
188897031,0
188897108,2
188897120,2
188898280,0
188900294,1
188900456,0
188900579,0
188912115,0
188912137,0
188912179,0
188912223,2
188912242,0
188913455,0
188875051,0
188995617,0
188995859,0
189117076,0
171792379,1
189308817,0
169365257,2
62022310,1
189596575,0
189597630,0
189598147,0
189598667,0
189599559,1
189601462,0
189602457,1
189603790,0
189604310,3
189604438,2
189604554,0
189604902,0
189605936,0
189606283,0
189607093,2
189462903,0
189608510,2
189609075,0
189609398,1
189609921,0
189610387,0
189610681,0
189610922,3
189611909,0
189428192,0
62026511,0
189434289,0
189428222,0
152325192,0
189428439,0
189615131,0
189615360,1
150580856,0
189615698,0
189615992,0
103432936,3
189617914,1
189433752,0
189618693,0
124205330,0
161347751,0
189456953,0
189434104,0
189619511,0
189619632,0
189620517,0
189620699,0
189621053,1
189621187,0
189621501,3
189621625,1
189622212,4
189622864,1
189623506,0
189624216,0
189625267,0
189625358,0
189625565,0
189435730,0
189625986,0
189626075,0
189627043,0
189627580,0
189628490,0
189433977,0
189629110,0
189629499,3
189629602,3
189630026,0
189630449,2
189630686,0
189630781,4
189630981,0
189633153,0
189633893,0
189634909,1
189635025,0
189635682,0
189636153,1
152345842,0
189008975,0
189008999,1
189067573,0
189077514,0
189077548,3
189067988,0
189113102,4
189124920,4
189126047,3
189126177,3
174490877,3
167852214,3
167852693,2
167852788,2
163989361,0
190437681,0
128658609,3
190794861,3
190822557,3
190838313,2
62990,1
191119321,0
191119674,0
191121766,0
191122202,2
191122659,0
191123179,1
191123301,3
191123651,0
191124181,0
191124791,0
174408420,0
191132380,2
191132652,0
62786,0
191134092,0
191134399,0
191134753,0
191135168,4
191135305,0
191136980,0
191140176,0
191149423,0
191150103,0
191150927,0
191151640,2
191152058,0
191152539,0
191152975,1
191156470,0
61983281,0
191157910,0
191158021,3
191158526,1
191158664,0
191312533,3
123707248,0
123707235,0
191843693,0
192071607,0
192063443,4
68149961,0
172349734,2
192243918,2
192244266,2
82861249,0
192556503,0
192556704,1
198438595,0
192559488,4
192091764,2
175803936,2
193415746,0
193416216,1
36576,3
188919196,0
188919305,3
188919788,3
188920294,2
188976475,2
188976524,0
188985809,0
188986628,0
188987181,0
188987753,3
188987941,1
188990840,2
188994112,0
189002054,2
189007792,0
189012278,0
189013775,3
189014258,3
189016040,0
189016068,0
189019251,3
189335291,2
189363801,0
194074841,0
36260,0
38665,3
38666,2
50301832,0
70102168,3
128088089,0
128646246,2
128656801,2
137750403,1
137752927,2
137763765,0
137764203,3
137790272,2
137676138,4
194361991,1
174489917,3
64593911,0
195467289,0
191508335,2
196291225,0
196291327,3
196292715,3
162072,1
182247477,3
33694,0
34621,2
36621,4
37618,1
37645,0
37651,0
37666,0
37876,0
38171,0
38391,1
62608,0
62708,0
175709926,1
175762511,0
175763442,0
175763624,3
197496704,0
70102205,2
34618,1
34925,0
38158,2
150208794,2
32032,3
199824794,0
199825244,0
199825434,0
199825454,0
199825504,0
199825634,0
199128269,2
198910915,4
198112752,3
200291115,0
200291164,0
200032512,3
97498950,0
200676373,2
200676718,4
200677071,3
200677162,4
200677281,4
200691541,0
158540980,0
158541117,0
158541237,0
158541321,0
158541961,0
158541290,0
158541675,0
174399898,1
202123241,0
32275,4
31921,2
203442744,3
203445959,4
204404344,4
205443650,3
189113015,0
205445399,0
112530173,4
180932298,2
200676757,3
153510500,2
164111155,4
207984529,4
189596981,3
147287533,3
42532548,2
42532611,0
42532690,3
30386,3
34384,3
34394,2
34397,3
35164,1
35815,2
62462,0
157989,0
111396209,1
128044164,0
128045051,0
128045355,2
128045478,2
128045978,2
128046082,1
128046685,1
128048477,0
128048544,0
128048575,3
128048676,2
154363328,4
138597081,2
37996,3
202924,2
